treatment,model,lambda,number_of_replicates,predation_strength,random_seed,dispersal_kernel,alpha,number_of_populations,migration_probability,reproduction_probability,epsilon,fixed_metapopulation
5450,RickerModelWStochasticDispersal,9.25,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5451,RickerModelWDiffusionDispersal,9.5,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5452,RickerModelWStochasticDispersal,9.5,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5453,RickerModelWDiffusionDispersal,9.75,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5454,RickerModelWStochasticDispersal,9.75,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5455,RickerModelWDiffusionDispersal,10.0,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5456,RickerModelWStochasticDispersal,10.0,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5457,RickerModelWDiffusionDispersal,10.25,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5458,RickerModelWStochasticDispersal,10.25,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5459,RickerModelWDiffusionDispersal,10.5,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5460,RickerModelWStochasticDispersal,10.5,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5461,RickerModelWDiffusionDispersal,10.75,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5462,RickerModelWStochasticDispersal,10.75,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5463,RickerModelWDiffusionDispersal,11.0,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5464,RickerModelWStochasticDispersal,11.0,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5465,RickerModelWDiffusionDispersal,11.25,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5466,RickerModelWStochasticDispersal,11.25,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5467,RickerModelWDiffusionDispersal,11.5,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5468,RickerModelWStochasticDispersal,11.5,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5469,RickerModelWDiffusionDispersal,11.75,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5470,RickerModelWStochasticDispersal,11.75,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5471,RickerModelWDiffusionDispersal,12.0,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5472,RickerModelWStochasticDispersal,12.0,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5473,RickerModelWDiffusionDispersal,12.25,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5474,RickerModelWStochasticDispersal,12.25,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5475,RickerModelWDiffusionDispersal,12.5,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5476,RickerModelWStochasticDispersal,12.5,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5477,RickerModelWDiffusionDispersal,12.75,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5478,RickerModelWStochasticDispersal,12.75,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5479,RickerModelWDiffusionDispersal,13.0,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5480,RickerModelWStochasticDispersal,13.0,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5481,RickerModelWDiffusionDispersal,13.25,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5482,RickerModelWStochasticDispersal,13.25,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5483,RickerModelWDiffusionDispersal,13.5,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5484,RickerModelWStochasticDispersal,13.5,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5485,RickerModelWDiffusionDispersal,13.75,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5486,RickerModelWStochasticDispersal,13.75,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5487,RickerModelWDiffusionDispersal,14.0,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5488,RickerModelWStochasticDispersal,14.0,50,0.03,1007929834,ExpKernel,0,20,0.27,1.0,0.01,false
5489,RickerModelWDiffusionDispersal,2.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5490,RickerModelWStochasticDispersal,2.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5491,RickerModelWDiffusionDispersal,2.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5492,RickerModelWStochasticDispersal,2.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5493,RickerModelWDiffusionDispersal,2.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5494,RickerModelWStochasticDispersal,2.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5495,RickerModelWDiffusionDispersal,2.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5496,RickerModelWStochasticDispersal,2.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5497,RickerModelWDiffusionDispersal,3.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5498,RickerModelWStochasticDispersal,3.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5499,RickerModelWDiffusionDispersal,3.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5500,RickerModelWStochasticDispersal,3.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5501,RickerModelWDiffusionDispersal,3.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5502,RickerModelWStochasticDispersal,3.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5503,RickerModelWDiffusionDispersal,3.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5504,RickerModelWStochasticDispersal,3.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5505,RickerModelWDiffusionDispersal,4.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5506,RickerModelWStochasticDispersal,4.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5507,RickerModelWDiffusionDispersal,4.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5508,RickerModelWStochasticDispersal,4.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5509,RickerModelWDiffusionDispersal,4.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5510,RickerModelWStochasticDispersal,4.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5511,RickerModelWDiffusionDispersal,4.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5512,RickerModelWStochasticDispersal,4.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5513,RickerModelWDiffusionDispersal,5.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5514,RickerModelWStochasticDispersal,5.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5515,RickerModelWDiffusionDispersal,5.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5516,RickerModelWStochasticDispersal,5.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5517,RickerModelWDiffusionDispersal,5.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5518,RickerModelWStochasticDispersal,5.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5519,RickerModelWDiffusionDispersal,5.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5520,RickerModelWStochasticDispersal,5.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5521,RickerModelWDiffusionDispersal,6.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5522,RickerModelWStochasticDispersal,6.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5523,RickerModelWDiffusionDispersal,6.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5524,RickerModelWStochasticDispersal,6.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5525,RickerModelWDiffusionDispersal,6.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5526,RickerModelWStochasticDispersal,6.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5527,RickerModelWDiffusionDispersal,6.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5528,RickerModelWStochasticDispersal,6.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5529,RickerModelWDiffusionDispersal,7.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5530,RickerModelWStochasticDispersal,7.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5531,RickerModelWDiffusionDispersal,7.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5532,RickerModelWStochasticDispersal,7.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5533,RickerModelWDiffusionDispersal,7.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5534,RickerModelWStochasticDispersal,7.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5535,RickerModelWDiffusionDispersal,7.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5536,RickerModelWStochasticDispersal,7.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5537,RickerModelWDiffusionDispersal,8.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5538,RickerModelWStochasticDispersal,8.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5539,RickerModelWDiffusionDispersal,8.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5540,RickerModelWStochasticDispersal,8.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5541,RickerModelWDiffusionDispersal,8.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5542,RickerModelWStochasticDispersal,8.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5543,RickerModelWDiffusionDispersal,8.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5544,RickerModelWStochasticDispersal,8.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5545,RickerModelWDiffusionDispersal,9.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5546,RickerModelWStochasticDispersal,9.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5547,RickerModelWDiffusionDispersal,9.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5548,RickerModelWStochasticDispersal,9.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5549,RickerModelWDiffusionDispersal,9.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5550,RickerModelWStochasticDispersal,9.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5551,RickerModelWDiffusionDispersal,9.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5552,RickerModelWStochasticDispersal,9.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5553,RickerModelWDiffusionDispersal,10.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5554,RickerModelWStochasticDispersal,10.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5555,RickerModelWDiffusionDispersal,10.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5556,RickerModelWStochasticDispersal,10.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5557,RickerModelWDiffusionDispersal,10.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5558,RickerModelWStochasticDispersal,10.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5559,RickerModelWDiffusionDispersal,10.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5560,RickerModelWStochasticDispersal,10.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5561,RickerModelWDiffusionDispersal,11.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5562,RickerModelWStochasticDispersal,11.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5563,RickerModelWDiffusionDispersal,11.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5564,RickerModelWStochasticDispersal,11.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5565,RickerModelWDiffusionDispersal,11.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5566,RickerModelWStochasticDispersal,11.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5567,RickerModelWDiffusionDispersal,11.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5568,RickerModelWStochasticDispersal,11.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5569,RickerModelWDiffusionDispersal,12.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5570,RickerModelWStochasticDispersal,12.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5571,RickerModelWDiffusionDispersal,12.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5572,RickerModelWStochasticDispersal,12.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5573,RickerModelWDiffusionDispersal,12.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5574,RickerModelWStochasticDispersal,12.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5575,RickerModelWDiffusionDispersal,12.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5576,RickerModelWStochasticDispersal,12.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5577,RickerModelWDiffusionDispersal,13.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5578,RickerModelWStochasticDispersal,13.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5579,RickerModelWDiffusionDispersal,13.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5580,RickerModelWStochasticDispersal,13.25,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5581,RickerModelWDiffusionDispersal,13.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5582,RickerModelWStochasticDispersal,13.5,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5583,RickerModelWDiffusionDispersal,13.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5584,RickerModelWStochasticDispersal,13.75,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5585,RickerModelWDiffusionDispersal,14.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5586,RickerModelWStochasticDispersal,14.0,50,0.03,1007929834,ExpKernel,0,5,0.29,1.0,0.01,false
5587,RickerModelWDiffusionDispersal,2.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5588,RickerModelWStochasticDispersal,2.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5589,RickerModelWDiffusionDispersal,2.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5590,RickerModelWStochasticDispersal,2.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5591,RickerModelWDiffusionDispersal,2.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5592,RickerModelWStochasticDispersal,2.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5593,RickerModelWDiffusionDispersal,2.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5594,RickerModelWStochasticDispersal,2.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5595,RickerModelWDiffusionDispersal,3.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5596,RickerModelWStochasticDispersal,3.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5597,RickerModelWDiffusionDispersal,3.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5598,RickerModelWStochasticDispersal,3.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5599,RickerModelWDiffusionDispersal,3.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5600,RickerModelWStochasticDispersal,3.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5601,RickerModelWDiffusionDispersal,3.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5602,RickerModelWStochasticDispersal,3.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5603,RickerModelWDiffusionDispersal,4.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5604,RickerModelWStochasticDispersal,4.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5605,RickerModelWDiffusionDispersal,4.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5606,RickerModelWStochasticDispersal,4.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5607,RickerModelWDiffusionDispersal,4.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5608,RickerModelWStochasticDispersal,4.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5609,RickerModelWDiffusionDispersal,4.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5610,RickerModelWStochasticDispersal,4.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5611,RickerModelWDiffusionDispersal,5.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5612,RickerModelWStochasticDispersal,5.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5613,RickerModelWDiffusionDispersal,5.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5614,RickerModelWStochasticDispersal,5.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5615,RickerModelWDiffusionDispersal,5.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5616,RickerModelWStochasticDispersal,5.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5617,RickerModelWDiffusionDispersal,5.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5618,RickerModelWStochasticDispersal,5.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5619,RickerModelWDiffusionDispersal,6.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5620,RickerModelWStochasticDispersal,6.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5621,RickerModelWDiffusionDispersal,6.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5622,RickerModelWStochasticDispersal,6.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5623,RickerModelWDiffusionDispersal,6.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5624,RickerModelWStochasticDispersal,6.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5625,RickerModelWDiffusionDispersal,6.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5626,RickerModelWStochasticDispersal,6.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5627,RickerModelWDiffusionDispersal,7.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5628,RickerModelWStochasticDispersal,7.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5629,RickerModelWDiffusionDispersal,7.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5630,RickerModelWStochasticDispersal,7.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5631,RickerModelWDiffusionDispersal,7.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5632,RickerModelWStochasticDispersal,7.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5633,RickerModelWDiffusionDispersal,7.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5634,RickerModelWStochasticDispersal,7.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5635,RickerModelWDiffusionDispersal,8.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5636,RickerModelWStochasticDispersal,8.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5637,RickerModelWDiffusionDispersal,8.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5638,RickerModelWStochasticDispersal,8.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5639,RickerModelWDiffusionDispersal,8.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5640,RickerModelWStochasticDispersal,8.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5641,RickerModelWDiffusionDispersal,8.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5642,RickerModelWStochasticDispersal,8.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5643,RickerModelWDiffusionDispersal,9.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5644,RickerModelWStochasticDispersal,9.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5645,RickerModelWDiffusionDispersal,9.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5646,RickerModelWStochasticDispersal,9.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5647,RickerModelWDiffusionDispersal,9.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5648,RickerModelWStochasticDispersal,9.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5649,RickerModelWDiffusionDispersal,9.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5650,RickerModelWStochasticDispersal,9.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5651,RickerModelWDiffusionDispersal,10.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5652,RickerModelWStochasticDispersal,10.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5653,RickerModelWDiffusionDispersal,10.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5654,RickerModelWStochasticDispersal,10.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5655,RickerModelWDiffusionDispersal,10.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5656,RickerModelWStochasticDispersal,10.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5657,RickerModelWDiffusionDispersal,10.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5658,RickerModelWStochasticDispersal,10.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5659,RickerModelWDiffusionDispersal,11.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5660,RickerModelWStochasticDispersal,11.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5661,RickerModelWDiffusionDispersal,11.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5662,RickerModelWStochasticDispersal,11.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5663,RickerModelWDiffusionDispersal,11.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5664,RickerModelWStochasticDispersal,11.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5665,RickerModelWDiffusionDispersal,11.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5666,RickerModelWStochasticDispersal,11.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5667,RickerModelWDiffusionDispersal,12.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5668,RickerModelWStochasticDispersal,12.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5669,RickerModelWDiffusionDispersal,12.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5670,RickerModelWStochasticDispersal,12.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5671,RickerModelWDiffusionDispersal,12.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5672,RickerModelWStochasticDispersal,12.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5673,RickerModelWDiffusionDispersal,12.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5674,RickerModelWStochasticDispersal,12.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5675,RickerModelWDiffusionDispersal,13.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5676,RickerModelWStochasticDispersal,13.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5677,RickerModelWDiffusionDispersal,13.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5678,RickerModelWStochasticDispersal,13.25,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5679,RickerModelWDiffusionDispersal,13.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5680,RickerModelWStochasticDispersal,13.5,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5681,RickerModelWDiffusionDispersal,13.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5682,RickerModelWStochasticDispersal,13.75,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5683,RickerModelWDiffusionDispersal,14.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5684,RickerModelWStochasticDispersal,14.0,50,0.03,1007929834,ExpKernel,0,10,0.29,1.0,0.01,false
5685,RickerModelWDiffusionDispersal,2.0,50,0.03,1007929834,ExpKernel,0,15,0.29,1.0,0.01,false
5686,RickerModelWStochasticDispersal,2.0,50,0.03,1007929834,ExpKernel,0,15,0.29,1.0,0.01,false
